username,anime_id,my_score,user_id,gender,title,type,source,score,scored_by,rank,popularity,genre
RedvelvetDaisuki,570,0,1897606,Female,Jin-Rou,Movie,Manga,7.84,40626,815.0,994,"Military, Police, Psychological, Drama, Romance"
RedvelvetDaisuki,578,10,1897606,Female,Hotaru no Haka,Movie,Novel,8.55,146968,83.0,284,"Drama, Historical"
RedvelvetDaisuki,584,6,1897606,Female,Noein: Mou Hitori no Kimi e,TV,Original,7.7,22950,1115.0,1249,"Adventure, Drama, Sci-Fi, Slice of Life"
RedvelvetDaisuki,585,7,1897606,Female,Mimi wo Sumaseba,Movie,Manga,8.3,73023,239.0,648,"Slice of Life, Drama, Romance, Shoujo"
RedvelvetDaisuki,594,0,1897606,Female,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Special,Manga,6.84,35543,4157.0,1360,"Action, Adventure, Comedy, Shounen, Super Power"
RedvelvetDaisuki,597,6,1897606,Female,Neko no Ongaeshi,Movie,Other,7.94,75080,632.0,719,"Adventure, Drama, Fantasy"
RedvelvetDaisuki,601,0,1897606,Female,Nekojiru-sou,OVA,Manga,7.42,22770,1944.0,1667,"Comedy, Dementia, Psychological"
RedvelvetDaisuki,617,7,1897606,Female,Juubee Ninpuuchou,Movie,Original,7.66,40403,1199.0,1160,"Adventure, Historical, Horror, Supernatural, Romance, Samurai, Fantasy, Shounen"
RedvelvetDaisuki,620,0,1897606,Female,Mermaid Forest,TV,Unknown,7.13,6170,3088.0,2854,"Drama, Fantasy, Horror, Mystery"
RedvelvetDaisuki,634,0,1897606,Female,Koi Kaze,TV,Manga,7.27,19650,2525.0,1453,"Slice of Life, Psychological, Drama, Romance, Seinen"
RedvelvetDaisuki,658,0,1897606,Female,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,TV,Manga,7.99,27000,574.0,1331,"Game, Psychological, Thriller, Seinen"
RedvelvetDaisuki,724,6,1897606,Female,Enzai,OVA,Visual novel,5.48,9061,,2969,"Hentai, Horror, Yaoi"
RedvelvetDaisuki,732,0,1897606,Female,Vampire Hunter D,Movie,Novel,7.22,29500,2750.0,1536,"Action, Sci-Fi, Horror, Supernatural, Vampire"
RedvelvetDaisuki,741,0,1897606,Female,Sensitive Pornograph,OVA,Manga,6.99,19758,,2031,"Comedy, Drama, Hentai, Romance, Yaoi"
RedvelvetDaisuki,746,6,1897606,Female,Papa to Kiss in the Dark,OVA,Light novel,6.38,20830,,1967,"Comedy, Drama, Romance, Yaoi"
RedvelvetDaisuki,747,0,1897606,Female,Haru wo Daite Ita,OVA,Manga,6.93,10761,,2808,"Drama, Romance, Yaoi"
RedvelvetDaisuki,761,0,1897606,Female,Naruto: Akaki Yotsuba no Clover wo Sagase,Special,Manga,6.56,31050,5384.0,1462,"Adventure, Comedy, Shounen"
RedvelvetDaisuki,762,0,1897606,Female,Bleach: Memories in the Rain,Special,Manga,7.21,51463,2763.0,964,"Action, Adventure, Supernatural, Drama, Shounen"
RedvelvetDaisuki,777,3,1897606,Female,Hellsing Ultimate,OVA,Manga,8.53,221939,92.0,105,"Action, Military, Horror, Supernatural, Vampire, Seinen"
RedvelvetDaisuki,782,0,1897606,Female,Gasaraki,TV,Original,6.7,3799,4750.0,3269,"Psychological, Mecha, Military, Supernatural, Drama"
RedvelvetDaisuki,790,0,1897606,Female,Ergo Proxy,TV,Original,7.99,136841,566.0,161,"Sci-Fi, Mystery, Psychological"
RedvelvetDaisuki,795,0,1897606,Female,Oniisama e...,TV,Manga,7.85,4140,800.0,2935,"Psychological, Drama, School, Shoujo, Shoujo Ai"
RedvelvetDaisuki,834,0,1897606,Female,Bleach: The Sealed Sword Frenzy,Special,Manga,7.05,47859,3358.0,1024,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen"
RedvelvetDaisuki,849,5,1897606,Female,Suzumiya Haruhi no Yuuutsu,TV,Light novel,7.99,304612,573.0,68,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life"
RedvelvetDaisuki,850,0,1897606,Female,Gakuen Heaven,TV,Visual novel,6.74,20516,4574.0,1743,"Harem, Comedy, Drama, Romance, School, Shounen Ai"
RedvelvetDaisuki,855,0,1897606,Female,Strawberry Panic,TV,Other,7.41,38116,1994.0,959,"Drama, Romance, School, Shoujo Ai"
RedvelvetDaisuki,861,0,1897606,Female,xxxHOLiC,TV,Manga,8.08,77193,459.0,414,"Mystery, Comedy, Psychological, Supernatural, Drama"
RedvelvetDaisuki,875,0,1897606,Female,Mind Game,Movie,Manga,7.85,17032,797.0,1718,"Adventure, Comedy, Dementia, Psychological, Romance"
RedvelvetDaisuki,877,8,1897606,Female,Nana,TV,Manga,8.51,108693,101.0,262,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo"
RedvelvetDaisuki,885,5,1897606,Female,Tenshi no Tamago,OVA,Original,7.63,20757,1282.0,1478,"Fantasy, Dementia, Drama"
RedvelvetDaisuki,889,0,1897606,Female,Black Lagoon,TV,Manga,8.13,233227,394.0,98,"Action, Seinen"
RedvelvetDaisuki,907,0,1897606,Female,Princess Princess,TV,Manga,7.13,21683,3094.0,1633,"Comedy, School, Shoujo"
RedvelvetDaisuki,918,0,1897606,Female,Gintama,TV,Manga,9.01,141830,15.0,95,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
RedvelvetDaisuki,934,8,1897606,Female,Higurashi no Naku Koro ni,TV,Visual novel,8.1,221985,437.0,97,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller"
RedvelvetDaisuki,936,7,1897606,Female,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,Movie,Manga,6.98,73978,3650.0,714,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural"
RedvelvetDaisuki,967,0,1897606,Female,Hokuto no Ken,TV,Manga,7.96,18377,600.0,1324,"Action, Sci-Fi, Drama, Martial Arts, Shounen"
RedvelvetDaisuki,1004,0,1897606,Female,Kanojo to Kanojo no Neko,OVA,Original,7.44,38995,1850.0,1239,"Drama, Psychological, Romance, Slice of Life"
RedvelvetDaisuki,1013,0,1897606,Female,Le Chevalier D&#039;Eon,TV,Original,7.32,10458,2344.0,1791,"Historical, Magic, Mystery, Seinen, Supernatural"
RedvelvetDaisuki,1033,0,1897606,Female,Sennen Joyuu,Movie,Original,8.32,38301,226.0,1041,"Action, Adventure, Historical, Drama, Romance, Fantasy"
RedvelvetDaisuki,1072,0,1897606,Female,Sweat Punch,OVA,Unknown,7.54,13692,1538.0,2144,"Action, Historical, Fantasy, Mecha"
RedvelvetDaisuki,1074,0,1897606,Female,Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!,OVA,Game,6.86,29232,4083.0,1485,"Adventure, Comedy, Game, Shounen"
RedvelvetDaisuki,1085,0,1897606,Female,Interlude,OVA,Visual novel,6.59,3779,5252.0,3809,"Adventure, Horror, Mystery"
RedvelvetDaisuki,1136,0,1897606,Female,Betterman,TV,Original,6.7,2814,4744.0,3706,"Action, Adventure, Psychological, Comedy, Mecha, Drama, Horror, Mystery, Sci-Fi"
RedvelvetDaisuki,1145,0,1897606,Female,Kaze no Youjinbou,TV,Original,7.24,1720,2651.0,4174,"Action, Drama, Mystery, Shounen"
RedvelvetDaisuki,1192,0,1897606,Female,Kakurenbo,Movie,Original,6.92,14894,3840.0,2261,"Horror, Psychological, Supernatural"
RedvelvetDaisuki,1210,9,1897606,Female,NHK ni Youkoso!,TV,Novel,8.38,189128,178.0,132,"Comedy, Psychological, Drama, Romance"
RedvelvetDaisuki,1216,6,1897606,Female,Boku wa Konomama Kaeranai,OVA,Manga,5.59,3833,8202.0,4244,"Drama, Romance, Shounen Ai"
RedvelvetDaisuki,1222,0,1897606,Female,Bokura ga Ita,TV,Manga,7.46,68318,1755.0,528,"Slice of Life, Drama, Romance, Shoujo"
RedvelvetDaisuki,1243,0,1897606,Female,Night Head Genesis,TV,Manga,6.85,7598,4118.0,2462,"Sci-Fi, Mystery, Psychological, Supernatural, Drama"
RedvelvetDaisuki,1246,0,1897606,Female,Yuugo: Koushounin,TV,Manga,7.22,2324,2754.0,4109,"Action, Military, Mystery, Psychological, Drama, Seinen"
RedvelvetDaisuki,1292,0,1897606,Female,Afro Samurai,TV,Original,7.41,104548,1959.0,449,"Action, Adventure, Samurai"
RedvelvetDaisuki,1412,9,1897606,Female,Lupin III,TV,Manga,7.73,15329,1043.0,1595,"Action, Adventure, Comedy, Seinen"
RedvelvetDaisuki,1425,10,1897606,Female,Lupin III: Part II,TV,Manga,7.89,4755,720.0,3077,"Action, Adventure, Mystery, Comedy, Seinen"
RedvelvetDaisuki,1457,0,1897606,Female,Key the Metal Idol,OVA,Original,7.05,2970,3372.0,3568,"Action, Sci-Fi, Music, Drama, Mecha"
RedvelvetDaisuki,1470,0,1897606,Female,City Hunter,TV,Manga,7.99,9913,562.0,2204,"Action, Comedy, Mystery, Shounen"
RedvelvetDaisuki,1482,0,1897606,Female,D.Gray-man,TV,Manga,8.16,171370,355.0,106,"Action, Adventure, Comedy, Super Power, Demons, Shounen"
RedvelvetDaisuki,1494,0,1897606,Female,Darkside Blues,Movie,Manga,6.24,2932,6609.0,4458,"Horror, Mystery, Psychological, Sci-Fi"
RedvelvetDaisuki,1508,0,1897606,Female,Sci-fi Harry,TV,Manga,6.3,1671,6411.0,4545,"Drama, Horror, Sci-Fi"
RedvelvetDaisuki,1517,0,1897606,Female,Silent Möbius,TV,Manga,6.9,3266,3932.0,3816,"Action, Sci-Fi, Comedy, Horror, Drama, Magic, Romance, Fantasy"
RedvelvetDaisuki,1520,0,1897606,Female,Black Jack,OVA,Manga,7.84,5763,809.0,2715,Drama
RedvelvetDaisuki,1535,10,1897606,Female,Death Note,TV,Manga,8.67,1009477,51.0,1,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen"
RedvelvetDaisuki,1556,0,1897606,Female,Kikoushi Enma,OVA,Manga,7.23,5412,2679.0,3167,"Horror, Demons, Supernatural, Magic, Ecchi, Fantasy, Seinen"
RedvelvetDaisuki,1562,3,1897606,Female,Yamato Nadeshiko Shichihenge♥,TV,Manga,7.86,56700,788.0,813,"Comedy, Shoujo"
RedvelvetDaisuki,1575,10,1897606,Female,Code Geass: Hangyaku no Lelouch,TV,Original,8.79,627740,30.0,9,"Action, Military, Sci-Fi, Super Power, Drama, Mecha, School"
RedvelvetDaisuki,1604,0,1897606,Female,Katekyo Hitman Reborn!,TV,Manga,8.31,145865,230.0,173,"Action, Comedy, Shounen, Super Power"
RedvelvetDaisuki,1611,0,1897606,Female,Galerians: Rion,OVA,Unknown,5.65,937,8102.0,6558,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural"
RedvelvetDaisuki,1639,8,1897606,Female,Boku no Pico,OVA,Original,4.99,48649,,1057,"Hentai, Yaoi"
RedvelvetDaisuki,1686,7,1897606,Female,Bleach Movie 1: Memories of Nobody,Movie,Manga,7.55,116685,1485.0,455,"Action, Adventure, Super Power"
RedvelvetDaisuki,1689,4,1897606,Female,Byousoku 5 Centimeter,Movie,Original,7.95,280982,610.0,96,"Drama, Romance, Slice of Life"
RedvelvetDaisuki,1690,0,1897606,Female,Bokurano,TV,Manga,7.75,31357,981.0,869,"Sci-Fi, Psychological, Drama, Mecha"
RedvelvetDaisuki,1818,0,1897606,Female,Claymore,TV,Manga,7.87,207352,752.0,119,"Action, Adventure, Super Power, Demons, Supernatural, Fantasy, Shounen"
RedvelvetDaisuki,1829,8,1897606,Female,Gedo Senki,Movie,Novel,7.13,44087,3072.0,1125,"Adventure, Fantasy, Magic"
RedvelvetDaisuki,1887,6,1897606,Female,Lucky☆Star,TV,4-koma manga,7.83,188372,830.0,135,"Slice of Life, Comedy, Parody, School"
RedvelvetDaisuki,1889,0,1897606,Female,Higurashi no Naku Koro ni Kai,TV,Visual novel,8.35,147214,193.0,251,"Mystery, Psychological, Supernatural, Thriller"
RedvelvetDaisuki,1943,0,1897606,Female,Paprika,Movie,Novel,8.12,124537,416.0,308,"Sci-Fi, Mystery, Dementia, Horror, Psychological, Thriller, Fantasy"
RedvelvetDaisuki,1952,0,1897606,Female,Vampire Hunter,OVA,Game,6.78,4792,4431.0,3484,"Action, Adventure, Supernatural, Drama, Vampire, Fantasy"
RedvelvetDaisuki,1953,6,1897606,Female,Code Geass: Hangyaku no Lelouch Picture Drama,Special,Original,7.05,18520,3362.0,1840,"Comedy, School, Slice of Life"
RedvelvetDaisuki,2000,0,1897606,Female,Roujin Z,OVA,Original,7.13,5200,3096.0,3274,"Comedy, Drama, Mecha, Sci-Fi"
RedvelvetDaisuki,2001,8,1897606,Female,Tengen Toppa Gurren Lagann,TV,Original,8.74,449656,41.0,24,"Action, Adventure, Comedy, Mecha, Sci-Fi"
RedvelvetDaisuki,2025,4,1897606,Female,Darker than Black: Kuro no Keiyakusha,TV,Original,8.21,285107,299.0,61,"Action, Sci-Fi, Mystery, Super Power"
RedvelvetDaisuki,2034,6,1897606,Female,Lovely★Complex,TV,Manga,8.18,159785,335.0,209,"Comedy, Romance, Shoujo"
RedvelvetDaisuki,2035,5,1897606,Female,Eikoku Koi Monogatari Emma: Molders-hen,TV,Manga,7.99,7197,565.0,3070,"Slice of Life, Romance, Historical, Drama, Seinen"
RedvelvetDaisuki,2144,6,1897606,Female,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,Movie,Manga,6.96,67938,3709.0,778,"Action, Adventure"
RedvelvetDaisuki,2148,7,1897606,Female,Okane ga Nai,OVA,Manga,6.49,19263,,2017,"Drama, Romance, Yaoi"
RedvelvetDaisuki,2154,0,1897606,Female,Tekkon Kinkreet,Movie,Manga,8.07,27021,472.0,1342,"Action, Adventure, Psychological, Supernatural"
RedvelvetDaisuki,2161,0,1897606,Female,Skull Man,TV,Manga,6.74,6056,4550.0,2669,"Action, Mystery, Super Power"
RedvelvetDaisuki,2164,0,1897606,Female,Dennou Coil,TV,Original,8.15,29243,367.0,902,"Adventure, Comedy, Drama, Mystery, Sci-Fi"
RedvelvetDaisuki,2167,2,1897606,Female,Clannad,TV,Visual novel,8.21,423019,298.0,31,"Slice of Life, Comedy, Romance, Supernatural, School, Drama"
RedvelvetDaisuki,2216,0,1897606,Female,Shigurui,TV,Manga,7.5,21579,1647.0,1229,"Action, Historical, Psychological, Drama, Martial Arts, Samurai, Seinen"
RedvelvetDaisuki,2236,8,1897606,Female,Toki wo Kakeru Shoujo,Movie,Novel,8.35,249571,194.0,113,"Sci-Fi, Adventure, Drama, Romance"
RedvelvetDaisuki,2238,0,1897606,Female,Fuyu no Semi,OVA,Manga,7.7,7453,,3124,"Drama, Historical, Romance, Samurai, Yaoi"
RedvelvetDaisuki,2246,0,1897606,Female,Mononoke,TV,Original,8.46,36972,129.0,664,"Mystery, Historical, Horror, Demons, Psychological, Supernatural, Fantasy, Seinen"
RedvelvetDaisuki,2248,0,1897606,Female,Naruto: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo! Special: Konoha Annual Sports Festival,Special,Original,6.95,31846,3749.0,1467,"Action, Fantasy, Martial Arts, Sports, Comedy, Shounen"
RedvelvetDaisuki,2251,5,1897606,Female,Baccano!,TV,Light novel,8.49,221916,107.0,87,"Action, Mystery, Comedy, Historical, Supernatural"
RedvelvetDaisuki,2346,2,1897606,Female,Koroshiya 1 The Animation: Episode 0,OVA,Manga,5.86,3309,7672.0,4316,"Action, Dementia, Drama, Horror, Martial Arts, Psychological, Seinen"
RedvelvetDaisuki,2404,0,1897606,Female,Zombie-Loan,TV,Manga,7.01,50100,3551.0,815,"Action, Horror, Shounen, Supernatural"
RedvelvetDaisuki,2417,0,1897606,Female,Saigo no Door wo Shimero!,OVA,Manga,6.71,6171,,3609,"Comedy, Drama, Romance, Yaoi"
RedvelvetDaisuki,2472,7,1897606,Female,Naruto: Shippuuden Movie 1,Movie,Manga,7.41,85391,1983.0,597,"Action, Adventure, Comedy, Fantasy, Shounen"
RedvelvetDaisuki,2476,0,1897606,Female,School Days,TV,Visual novel,6.02,220738,7313.0,145,"Harem, Drama, Romance, School"
RedvelvetDaisuki,2559,0,1897606,Female,Romeo no Aoi Sora,TV,Novel,8.45,7943,134.0,2528,"Adventure, Drama, Historical, Slice of Life"
RedvelvetDaisuki,2562,0,1897606,Female,Shion no Ou,TV,Manga,7.63,8241,1280.0,2440,"Drama, Game, Mystery, Thriller"
RedvelvetDaisuki,2581,0,1897606,Female,Mobile Suit Gundam 00,TV,Original,8.21,82367,306.0,576,"Action, Military, Sci-Fi, Space, Drama, Mecha"
RedvelvetDaisuki,2593,0,1897606,Female,Kara no Kyoukai 1: Fukan Fuukei,Movie,Light novel,7.75,108456,993.0,309,"Action, Mystery, Supernatural, Thriller"
RedvelvetDaisuki,2596,0,1897606,Female,Shinreigari: Ghost Hound,TV,Original,7.54,30244,1537.0,910,"Mystery, Psychological, Sci-Fi, Supernatural"
RedvelvetDaisuki,2605,7,1897606,Female,Sayonara Zetsubou Sensei,TV,Manga,7.98,87733,583.0,351,"Comedy, Parody, School"
RedvelvetDaisuki,2622,0,1897606,Female,Big Wars: Kami Utsu Akaki Kouya ni,OVA,Novel,5.57,931,8244.0,7069,"Action, Military, Sci-Fi, Space"
RedvelvetDaisuki,2759,6,1897606,Female,Evangelion: 1.0 You Are (Not) Alone,Movie,Original,8.16,152066,356.0,280,"Action, Sci-Fi, Mecha"
RedvelvetDaisuki,2889,6,1897606,Female,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,Manga,7.56,100456,1454.0,512,"Action, Adventure, Supernatural, Shounen"
RedvelvetDaisuki,2890,9,1897606,Female,Gake no Ue no Ponyo,Movie,Original,7.93,131861,639.0,378,"Adventure, Fantasy"
RedvelvetDaisuki,2904,10,1897606,Female,Code Geass: Hangyaku no Lelouch R2,TV,Original,8.95,543904,18.0,22,"Action, Military, Sci-Fi, Super Power, Drama, Mecha"
RedvelvetDaisuki,2994,7,1897606,Female,Death Note: Rewrite,Special,Manga,7.81,52016,856.0,784,"Mystery, Police, Psychological, Supernatural, Thriller"
RedvelvetDaisuki,3043,7,1897606,Female,Andersen Douwa: Ningyohime,Movie,Unknown,7.19,1508,2833.0,5854,"Fantasy, Romance, Shoujo"
RedvelvetDaisuki,3089,4,1897606,Female,The Sky Crawlers,Movie,Novel,7.36,18746,2212.0,1814,"Drama, Military"
RedvelvetDaisuki,3167,0,1897606,Female,Eve no Jikan,ONA,Original,8.19,56569,322.0,705,"Sci-Fi, Slice of Life"
RedvelvetDaisuki,3228,7,1897606,Female,Zoku Sayonara Zetsubou Sensei,TV,Manga,7.99,42068,575.0,974,"Comedy, Parody, School"
RedvelvetDaisuki,3231,5,1897606,Female,Gunslinger Girl: Il Teatrino,TV,Manga,7.25,19820,2614.0,1655,"Action, Drama, Military, Sci-Fi"
RedvelvetDaisuki,3323,0,1897606,Female,Kite Liberator,OVA,Original,6.45,9504,5802.0,2779,"Action, Sci-Fi, Drama"
RedvelvetDaisuki,3342,0,1897606,Female,Mnemosyne: Mnemosyne no Musume-tachi,TV,Original,7.44,51279,1856.0,709,"Action, Sci-Fi, Horror, Supernatural, Shoujo Ai"
RedvelvetDaisuki,3354,0,1897606,Female,Zombie-Loan Specials,Special,Manga,7.15,13036,3025.0,2426,"Action, Horror, Supernatural, Shounen"
RedvelvetDaisuki,3375,6,1897606,Female,Kirepapa.,OVA,Manga,6.94,22092,,1878,"Comedy, Drama, Romance, Yaoi"
RedvelvetDaisuki,3407,0,1897606,Female,Blassreiter,TV,Original,7.03,21867,3443.0,1271,"Action, Sci-Fi"
RedvelvetDaisuki,3420,0,1897606,Female,Shigofumi,TV,Original,7.57,24003,1442.0,1271,"Psychological, Supernatural, Drama, Thriller, Fantasy"
RedvelvetDaisuki,3457,5,1897606,Female,Vampire Knight,TV,Manga,7.3,210142,2447.0,154,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire"
RedvelvetDaisuki,3470,4,1897606,Female,Special A,TV,Manga,7.72,113131,1071.0,339,"Comedy, Romance, School, Shoujo"
RedvelvetDaisuki,3488,5,1897606,Female,Genji Monogatari,Movie,Novel,6.64,858,5008.0,5738,"Drama, Historical, Romance"
RedvelvetDaisuki,3508,0,1897606,Female,Genius Party,Movie,Original,7.34,8601,2272.0,2480,"Action, Sci-Fi, Music, Dementia, Psychological, Romance, Fantasy, Mecha"
RedvelvetDaisuki,3588,8,1897606,Female,Soul Eater,TV,Manga,8.03,422552,523.0,23,"Action, Fantasy, Comedy, Supernatural, Shounen"
RedvelvetDaisuki,3652,0,1897606,Female,Higurashi no Naku Koro ni Rei,OVA,Visual novel,7.53,64808,1554.0,734,"Mystery, Comedy, Psychological, Supernatural, Thriller"
RedvelvetDaisuki,3655,0,1897606,Female,Nabari no Ou,TV,Manga,7.4,50069,2031.0,681,"Action, Fantasy, Supernatural, Comedy, Drama, Shounen"
RedvelvetDaisuki,3656,0,1897606,Female,Monochrome Factor,TV,Manga,7.1,15507,3213.0,1709,"Action, Shounen Ai, Supernatural"
RedvelvetDaisuki,3701,0,1897606,Female,Kaiba,TV,Original,8.24,23246,278.0,1072,"Adventure, Mystery, Romance, Sci-Fi"
RedvelvetDaisuki,3784,7,1897606,Female,Evangelion: 2.0 You Can (Not) Advance,Movie,Original,8.44,141762,138.0,295,"Action, Sci-Fi, Mecha"
RedvelvetDaisuki,3829,0,1897606,Female,Anne no Nikki,Movie,Unknown,6.99,1243,3586.0,5207,"Drama, Historical"
RedvelvetDaisuki,3859,0,1897606,Female,Top Secret: The Revelation,TV,Manga,7.38,2761,2136.0,3220,"Sci-Fi, Mystery, Police, Psychological, Shoujo"
RedvelvetDaisuki,3901,5,1897606,Female,Baccano! Specials,Special,Light novel,8.24,77553,274.0,718,"Action, Mystery, Comedy, Historical, Supernatural"
RedvelvetDaisuki,4021,5,1897606,Female,Seiyou Kottou Yougashiten: Antique,TV,Manga,7.14,11121,3053.0,2330,"Comedy, Shoujo, Shounen Ai"
RedvelvetDaisuki,4039,0,1897606,Female,Golgo 13 (TV),TV,Manga,7.58,6264,1400.0,2401,"Action, Adventure, Drama, Thriller, Seinen"
RedvelvetDaisuki,4063,4,1897606,Female,Sekirei,TV,Manga,7.32,128594,2359.0,291,"Action, Comedy, Ecchi, Harem, Super Power"
RedvelvetDaisuki,4081,0,1897606,Female,Natsume Yuujinchou,TV,Manga,8.39,107891,173.0,229,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo"
RedvelvetDaisuki,4134,0,1897606,Female,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",Special,Unknown,7.26,20787,2578.0,1771,Comedy
RedvelvetDaisuki,4437,6,1897606,Female,Naruto: Shippuuden Movie 2 - Kizuna,Movie,Manga,7.41,75524,1984.0,667,"Action, Martial Arts, Shounen, Supernatural"
RedvelvetDaisuki,4654,4,1897606,Female,Toaru Majutsu no Index,TV,Light novel,7.63,199591,1283.0,115,"Action, Magic, Sci-Fi, Super Power"
RedvelvetDaisuki,4715,0,1897606,Female,Shigofumi: Sorekara,Special,Original,7.43,7766,1909.0,3287,"Psychological, Drama, Thriller, Fantasy"
RedvelvetDaisuki,4720,0,1897606,Female,White Album,TV,Visual novel,6.68,22464,4867.0,1180,"Drama, Harem, Music, Romance"
RedvelvetDaisuki,4725,0,1897606,Female,Ga-Rei: Zero,TV,Manga,7.72,74149,1058.0,470,"Action, Super Power, Supernatural, Thriller"
RedvelvetDaisuki,4752,0,1897606,Female,Vampire Knight: Guilty,TV,Manga,7.45,147441,1836.0,299,"Mystery, Supernatural, Drama, Romance, Vampire, Shoujo"
RedvelvetDaisuki,4765,5,1897606,Female,Gunslinger Girl: Il Teatrino OVA,OVA,Manga,7.09,7677,3230.0,2828,"Action, Drama, Military, Sci-Fi"
RedvelvetDaisuki,4835,6,1897606,Female,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Movie,Manga,7.62,90122,1287.0,575,"Action, Comedy, Super Power, Supernatural, Shounen"
RedvelvetDaisuki,4866,8,1897606,Female,Pico x CoCo x Chico,OVA,Original,5.02,22528,,1902,"Hentai, Yaoi"
RedvelvetDaisuki,4872,7,1897606,Female,Goku Sayonara Zetsubou Sensei,OVA,Manga,7.92,22997,658.0,1612,"Comedy, Parody, School"
RedvelvetDaisuki,4879,0,1897606,Female,Mouryou no Hako,TV,Novel,7.28,11053,2499.0,1705,"Mystery, Psychological, Supernatural, Thriller, Seinen"
RedvelvetDaisuki,4896,0,1897606,Female,Umineko no Naku Koro ni,TV,Visual novel,7.28,66053,2508.0,548,"Mystery, Horror, Psychological, Supernatural"
RedvelvetDaisuki,4898,9,1897606,Female,Kuroshitsuji,TV,Manga,7.99,297047,569.0,60,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural"
RedvelvetDaisuki,4921,6,1897606,Female,Ramayana: The Legend of Prince Rama,Movie,Unknown,7.48,407,1702.0,8703,Adventure
RedvelvetDaisuki,4975,6,1897606,Female,ChäoS;HEAd,TV,Visual novel,6.52,116277,5508.0,344,"Harem, Mystery, Psychological, Sci-Fi, Supernatural"
RedvelvetDaisuki,4981,0,1897606,Female,Casshern Sins,TV,Other,7.59,35726,1373.0,865,"Action, Adventure, Drama, Psychological, Sci-Fi"
RedvelvetDaisuki,5030,7,1897606,Female,Maria†Holic,TV,Manga,7.13,56945,3085.0,713,"Comedy, Parody, School, Shoujo Ai"
RedvelvetDaisuki,5042,0,1897606,Female,Kiss x Sis,OVA,Manga,7.19,87038,2849.0,471,"Comedy, Ecchi, Harem, Romance, School, Seinen"
RedvelvetDaisuki,5060,0,1897606,Female,Hetalia Axis Powers,ONA,Web manga,7.68,81885,1147.0,464,"Comedy, Historical, Parody"
RedvelvetDaisuki,5081,7,1897606,Female,Bakemonogatari,TV,Light novel,8.35,354216,191.0,44,"Romance, Supernatural, Mystery, Vampire"
RedvelvetDaisuki,5114,10,1897606,Female,Fullmetal Alchemist: Brotherhood,TV,Manga,9.25,733592,1.0,4,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen"
RedvelvetDaisuki,5155,0,1897606,Female,Genji Monogatari Sennenki,TV,Novel,7.01,2386,3530.0,3696,"Drama, Historical, Romance"
RedvelvetDaisuki,5177,4,1897606,Female,Denpa-teki na Kanojo,OVA,Light novel,7.7,49599,1102.0,831,"Mystery, Thriller, School"
RedvelvetDaisuki,5365,10,1897606,Female,Tsumiki no Ie,Movie,Original,8.19,34896,330.0,1366,Drama
RedvelvetDaisuki,5391,8,1897606,Female,Pico to Chico,OVA,Original,5.04,24261,,1821,"Hentai, Yaoi"
RedvelvetDaisuki,5420,0,1897606,Female,Kemono no Souja Erin,TV,Novel,8.43,12328,150.0,1544,"Drama, Fantasy, Slice of Life"
RedvelvetDaisuki,5530,6,1897606,Female,Pandora Hearts,TV,Manga,7.85,117406,801.0,233,"Adventure, Fantasy, Mystery, Shounen, Supernatural"
RedvelvetDaisuki,5630,0,1897606,Female,Higashi no Eden,TV,Original,7.96,173942,599.0,156,"Action, Sci-Fi, Mystery, Comedy, Drama, Romance, Thriller"
RedvelvetDaisuki,5651,0,1897606,Female,Helter Skelter: Hakudaku no Mura,OVA,Visual novel,6.88,1925,,4867,Hentai
RedvelvetDaisuki,5681,7,1897606,Female,Summer Wars,Movie,Original,8.22,179206,294.0,212,"Sci-Fi, Comedy"
RedvelvetDaisuki,5682,7,1897606,Female,Phantom: Requiem for the Phantom,TV,Visual novel,8.11,83160,425.0,373,"Action, Drama, Seinen, Thriller"
